imdbID,long imdb title,cast,genres,runtimes,country codes,language codes,year,director,rating,votes,companies,full-size cover url,plot
0119137,Flubber (1997),0000245 0001315 0001520 0505971 0000317 0000855 0000696 0566052 0072533 0005462,comedy family sci-fi,93,us,en,1997,0562645,5.3,92141,0008970 0008682,https://m.media-amazon.com/images/M/MV5BZDlkOTA0OTUtOThmMi00NTMyLTg0NDgtZWZiYmRjZWI4MDY4XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,absent-minded professor discovers rubber-like super-bouncy substance
0821640,Ghosts of Girlfriends Past (2009),0000190 0004950 0000140 0005227 0000327 0001233 0000271 1297015 0839326 1715275,comedy fantasy romance,115,us,en ja zh es,2009,0914132,5.8,92133,0168855 0046718 0269968,https://m.media-amazon.com/images/M/MV5BMTA0Njk2NTIyMTVeQTJeQWpwZ15BbWU3MDU0MzUyMzI@.jpg,brother wedding serial womanizer ghosts past girlfriends
2823054,Mike and Dave Need Wedding Dates (2016),1374980 2796745 0447695 2201555 0740535 0266995 0063944 3931538 4561787 1089417,comedy romance,98,us,en zh ja,2016,2021516,6.0,92092,0000756 0286257 0420822,https://m.media-amazon.com/images/M/MV5BMjM4NDIxNzI5Nl5BMl5BanBnXkFtZTgwMTg4NTY5NzE@.jpg,hard-partying brothers online ad perfect dates sister Hawaiian wedding wild getaway boys out-hustled uncontrollable duo
0116365,The Frighteners (1996),0000150 0000746 0229930 0040014 0001062 0908914 0000998 0564277 0299474 0263283,comedy fantasy horror,110,nz us,en,1996,0001392,7.1,92011,0005073 0046203,https://m.media-amazon.com/images/M/MV5BNGZlN2Q2NmYtODdjNi00NjJlLWI5NzYtN2Y5NjIzYWUxOWU5XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,tragic car accident wife man dead gift people demonic spirit one living dead
7838252,K.G.F: Chapter 1 (2018),5232139 8635807 10346132 10346131 0619047 7181957 5724719 5675977 10449074 1550224,action crime drama thriller,156,in,kn en hi ta te ml,2018,6073824,8.2,91937,0479466,https://m.media-amazon.com/images/M/MV5BZDNlNzBjMGUtYTA0Yy00OTI2LWJmZjMtODliYmUyYTI0OGFmXkEyXkFqcGdeQXVyODIwMDI1NjM@.jpg,gangster slave owner notorious gold mine
1051904,Goosebumps (2015),0085312 1910255 3843467 2619114 0752407 3255459 4296013 3374941 1080768 2140322,adventure comedy fantasy horror,103,us au,en uk,2015,1224299,6.3,91929,0121181 0479739 0227121 0094914 0050868 0035058 0011134 0026545 0108864,https://m.media-amazon.com/images/M/MV5BMjA1OTUzNTQ5Ml5BMl5BanBnXkFtZTgwODQ4NDkxNjE@.jpg,teenager daughter young-adult horror author R.L Stine writer imaginary demons free town Madison Delaware
0092563,Angel Heart (1987),0000620 0000134 0000956 0001648 0285027 0569185 0383449 0924378 0444751 0330691,horror mystery thriller,113,gb ca us,en fr,1987,0000570,7.2,91822,0000271 0113566 0077127,https://m.media-amazon.com/images/M/MV5BZmQ3Mzg3YjgtNTA1Zi00ODgyLTkyZGUtYTE5NDA5ZmI4NjI1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@.jpg,private investigator man Louis Cyphre singer Johnny Favorite investigation unexpected somber turn
0285742,Monster's Ball (2001),0000671 0801231 1102991 0005132 1102875 0001967 1101561 1098069 0080049 1101416,drama romance,111,us,en,2001,0286975,7.1,91762,0048235 0060306,https://m.media-amazon.com/images/M/MV5BNTkyMzk3NTYtY2FiYy00MWIwLWIyYzctODIzNzVlOGQxZmYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,family tragedy racist prison guard attitudes love African-American wife last prisoner
0107822,The Piano (1993),0000456 0000172 0000554 0001593 0907942 0501501 0048998 0612786 0219352 0804373,drama music romance,121,au fr nz,en bfi mi,1993,0001005,7.5,91736,0008195 0000915 0002712 0055470,https://m.media-amazon.com/images/M/MV5BMWVkNzg3NDktOTFmMi00YjU2LTk0MzMtYTVjZjRiYTliZDkzXkEyXkFqcGdeQXVyMTAwMzUyOTc@.jpg,mid-19th century mute woman New Zealand young daughter prized piano arranged marriage farmer farm worker
0107798,The Pelican Brief (1993),0000210 0000243 0001731 0001334 0001282 0797725 0040472 0191685 0001804 0002025,crime drama mystery thriller,141,us,en,1993,0001587,6.6,91724,0002663,https://m.media-amazon.com/images/M/MV5BMjYwNGRmMGUtMmI0ZC00MGM0LWI2MTQtNGM0ZGNkMzRhNmY5XkEyXkFqcGdeQXVyODU2MDg1NzU@.jpg,law student conspiracy others danger
0086066,The Outsiders (1983),0001367 0000369 0001494 0000664 0000507 0000389 0000129 0936780 0000178 0308161,crime drama,91,us fr,en,1983,0000338,7.0,91723,0035894 0001757,https://m.media-amazon.com/images/M/MV5BY2E4Njk4N2UtZWFhOS00NzczLWFmNDgtMzdhMjFlNTZjMmVhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,rivalry gangs poor Greasers rich Socs gang member member
5028340,Mary Poppins Returns (2018),1289434 0592135 0924210 0607865 5177929 8127149 8773781 0910278 0000658 0000147,adventure comedy family fantasy musical,130,us,en,2018,0551128,6.7,91608,0206362 0093810 0008970,https://m.media-amazon.com/images/M/MV5BMjQxNjE3NjYxN15BMl5BanBnXkFtZTgwMTk2NDQ3NjM@.jpg,decades original visit Mary Poppins magical nanny Banks siblings Michael children difficult time lives
6878306,News of the World (2020),0000158 8023748 0040106 6068870 4277071 0571964 0001858 0912118 3856319 2097963,action adventure drama western,118,us cn,en nai de,2020,0339030,6.8,91526,0739708 0036575 0011868 0005073,https://m.media-amazon.com/images/M/MV5BMDNlNmVlNDItMjE3Yi00ZTA3LWIyOTktNDhhMGFlZjk5ZDQ0XkEyXkFqcGdeQXVyMDM2NDM2MQ@@.jpg,Civil War veteran girl Kiowa people years aunt uncle hundreds miles face dangers place home
0105690,Under Siege (1992),0000219 0152082 0263283 0572033 0385998 0641929 0000997 0607703 0018571 0745458,action thriller,103,fr us,en it,1992,0001112,6.5,91448,0002663 0007127 0028557 0021159 0183651,https://m.media-amazon.com/images/M/MV5BMTlhZmE4Y2EtYjA3ZS00MzBhLTgyZjgtMTBjODEyZTRkNDAxXkEyXkFqcGdeQXVyMTUzMDUzNTI3.jpg,ex-Navy Seal cook person group terrorists control U.S. battleship
1292566,How to Be Single (2016),0424848 2313103 0005182 0915458 2981082 1555340 1002609 3821405 1727621 1906042,comedy drama romance,110,us,en,2016,0228542,6.1,91240,0046718 0007143 0148520 0381040 0449458,https://m.media-amazon.com/images/M/MV5BNzI4MDMwMzUwNF5BMl5BanBnXkFtZTgwMDgyNzkyNzE@.jpg,group young adults navigate love relationships New York City
4633690,Shot Caller (2017),0182666 1165044 1128572 1256532 1710309 0232998 0428055 0704696 0313902 0339011,crime drama thriller,121,us,en,2017,0006846,7.3,91215,0135575 0096347 0132772 0142678,https://m.media-amazon.com/images/M/MV5BMGY0YTM3MjItZmExMy00NDgyLThjNzUtZWQ1MzY2NGRmMjZhXkEyXkFqcGdeQXVyMzYyMzE1NjA@.jpg,prisoner leaders gang major crime brutal rival gang streets Southern California
10665338,Halloween Kills (2021),0000130 0339460 5506858 0183921 0145309 2653003 0001599 3287038 3526993 4003553,horror thriller,105,us,en,2021,0337773,5.5,91062,0005073 0022594 0098315 0005891 0815333 0291982,https://m.media-amazon.com/images/M/MV5BM2RmMGY2Y2UtNjA1NS00NGE4LThiNzItMmE1NTk5NzI5NmE0XkEyXkFqcGdeQXVyNjY1MTg4Mzc@.jpg,victims Michael Myers vigilante mob vow reign terror
0405325,Sky High (2005),0029400 0000621 0000593 1263939 0944018 0373571 0199898 1712175 1480174 1002609,action comedy family sci-fi,100,us,en yue,2005,0593610,6.3,91037,0008970 0007784 0134201,https://m.media-amazon.com/images/M/MV5BZjA2NmY1OTQtMjE4Mi00NGRkLWFmODUtM2Q3ZTRlYjZhNWYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,Set era superheroes young William Stronghold son Commander Jetstream balance normal teenager extraordinary
1564585,Skyline (2010),0050156 2174090 0199590 3706952 0394248 0953882 0265668 0303981 0627681 0091227,action sci-fi thriller,92,us,en,2010,0833779 0833780,4.5,90968,0123433 0109632 0227041 0142678 0026594,https://m.media-amazon.com/images/M/MV5BMjAwNDkwOTc5M15BMl5BanBnXkFtZTcwMTE2MTMwNA@@.jpg,Strange lights city Los Angeles people moths flame extraterrestrial force threatens entire human population face Earth
0088939,The Color Purple (1985),0000418 0000155 0001923 0001856 0700072 0124333 0413448 0128360 0001044 0412374,drama,154,us,en,1985,0000229,7.7,90908,0002663 0009119 0108873,https://m.media-amazon.com/images/M/MV5BZDRkOWQ5NGUtYTVmOS00ZjNhLWEwODgtOGI2MmUxNTBkMjU0XkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg,black Southern woman identity abuse father others decades
0498399,We Own the Night (2007),0001618 0578949 0387773 0891514 0847727 1501093 0195844 0813503 0608701 0000242,action crime drama thriller,117,us,en ru es,2007,0336695,6.8,90873,0050868 0005596 0024345,https://m.media-amazon.com/images/M/MV5BMTY0MTQ5OTcyNF5BMl5BanBnXkFtZTcwMDE0NzUzMw@@.jpg,New York City manager tries brother father Russian Mafia hitmen
3416532,A Monster Calls (2016),6484968 0000244 0428065 1527905 0600809 6866984 6449564 7052979 0510545 6247580,adventure drama family fantasy thriller,108,us es gb,en,2016,1291105,7.4,90857,0132772 0120121 0619814 0287460 0353843 0544623 0561265 0046206,https://m.media-amazon.com/images/M/MV5BMTg1OTA5OTkyNV5BMl5BanBnXkFtZTgwODMwNDU5OTE@.jpg,Conor twelve-year-old boy ancient tree monster mother terminal illness school
0356470,A Cinderella Story (2004),0240381 0177639 0614877 0126004 0005093 1194672 0005417 0956526 1543097 0322325,comedy family romance,95,us ca,en de cs,2004,0743093,5.9,90846,0002663 0081469 0097249 0029890,https://m.media-amazon.com/images/M/MV5BMTA1NDI0OTkwNDNeQTJeQWpwZ15BbWU3MDQ3Nzc1MjE@.jpg,wicked stepmother downtrodden Samantha Montgomery prospect Internet beau school Halloween dance
0150377,Double Jeopardy (1999),0000169 0000171 0918573 0106319 0339304 0531151 0262495 0001272 0132260 0254392,crime drama mystery thriller,105,us de ca,en,1999,0000915,6.5,90829,0023400 0067370 0026937,https://m.media-amazon.com/images/M/MV5BM2UzNzYzMjctYmI0MS00MzQ3LTliMTktOTA1MGU0YTM3NzRjXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,woman husband murder alive crime re-prosecuted
0280707,Gosford Park (2001),0001749 0002091 0000218 0751950 0001097 0813893 0390903 0927846 0000562 0000837,comedy drama mystery,137,us gb it,en la,2001,0000265,7.2,90822,0043969 0060324 0104092 0033691 0012485 0035890,https://m.media-amazon.com/images/M/MV5BYzM4YzlhZGMtYTI2Yi00OTY4LWE0MzctNDFlYTQ3YmFlOTBjXkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg,Set group pretentious rich famous weekend relaxation resort murder occurs interesting characters suspect
2013293,The Wind Rises (2013),0030417 0632689 3768523 0632761 1297907 1334850 0475165 1541331 0652718 0443559,animation biography drama romance war,126,jp,ja de it fr,2013,0594503,7.7,90788,0048420 0003850 0169264 0164383 0007273 0349903 0002219 0283630,https://m.media-amazon.com/images/M/MV5BMTU4NDg0MzkzNV5BMl5BanBnXkFtZTgwODA3Mzc1MDE@.jpg,look life Jiro Horikoshi man Japanese fighter planes World War II
1229822,Jane Eyre (2011),1985859 0068260 0254332 0334441 1708957 3628485 1064292 1020089 0394324 2479184,drama romance,120,gb us,en fr,2011,1560977,7.3,90707,0042399 0103694 0104115 0087854,https://m.media-amazon.com/images/M/MV5BNjU0Mjc0NzU3NF5BMl5BanBnXkFtZTcwMTU4OTkwNA@@.jpg,mousy governess heart employer discovers terrible secret
0457510,Nacho Libre (2006),0085312 0478886 0422948 1377265 2030779 4217572 1550638 0600247 1101848 0598885,comedy family sport,92,us,en es,2006,0381478,5.8,90699,0023400 0004265 0117811 0212650,https://m.media-amazon.com/images/M/MV5BN2ZkNDgxMjMtZmRiYS00MzFkLTk5ZjgtZDJkZWMzYmUxYjg4XkEyXkFqcGdeQXVyNTIzOTk5ODM@.jpg,life monk dream mask Luchador Mexican wrestler
0882977,Snitch (2013),0425005 0001608 1256532 0000215 0931324 1969169 0005074 1229204 0000973 2187457,action drama thriller,112,us ae gb,en es,2013,0006846,6.4,90492,0234935 0132772 0251916 0234935 0010172 0183808,https://m.media-amazon.com/images/M/MV5BNTM4MTYzNjA3Nl5BMl5BanBnXkFtZTcwMzcyNDA5OA@@.jpg,father DEA order son drug deal
5323662,A Silent Voice: The Movie (2016),0997115 2977461 2976492 2770525 5689806 3426369 4751364 1328326 3640154 1726566,animation drama,130,jp,ja jsl,2016,2210720,8.1,90405,0623776 0543515 0089081 0017081 0278248 0007001,https://m.media-amazon.com/images/M/MV5BZGRkOGMxYTUtZTBhYS00NzI3LWEzMDQtOWRhMmNjNjJjMzM4XkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg,young man classmates deaf girl point Years path redemption
0795351,Case 39 (2009),0000250 0272706 0574534 0177896 0719678 0504412 0641747 0828906 1265503 2074440,horror mystery thriller,109,ca us,en,2009,0023355,6.2,90361,0179341 0085725 0017525 0194712,https://m.media-amazon.com/images/M/MV5BNTA4NDUyOTE5NV5BMl5BanBnXkFtZTcwOTQ3NzY3Mw@@.jpg,social worker fights girl abusive parents situation dangerous
0787475,Hot Rod (2007),1676221 1672246 0352778 1144419 0279545 0000651 0574534 0004715 0663177 1811747,comedy sport,88,us,en,2007,1676223,6.7,90352,0023400 0013731 0180100 0191796,https://m.media-amazon.com/images/M/MV5BNjYwNjA3OTY0Nl5BMl5BanBnXkFtZTcwNDMyNDUzMw@@.jpg,Self-proclaimed stuntman Rod Kimble jump life fifteen buses money abusive stepfather Frank life-saving heart operation
0952640,Alvin and the Chipmunks (2007),0005134 0189144 0724460 0528331 0519043 1131557 0565366 2621044 2047090 1576958,animation adventure comedy family fantasy music musical,92,us ca,en fr es ja,2007,0384722,5.2,90295,0017497 0007127 0026227 0241738 0226011 0179259,https://m.media-amazon.com/images/M/MV5BMjdmNWY4MjItMjBiMi00MWNiLWI0ZjctYzBjZmEzOGRmNTc5XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,musical chipmunks aspiring songwriter amazing singing abilities famous
0154420,The Celebration (1998),0860947 0605786 0488917 0824785 0627023 0245988 0231152 0321692 0094067 0377580,drama,105,dk se,da de en,1998,0899121,8.1,90256,0018704 0035146 0113606 0029490,https://m.media-amazon.com/images/M/MV5BNzA5OWI3MGItMGU0OC00MDZkLWJiMDktOWJjZmFkYmEwZDkzXkEyXkFqcGdeQXVyNTk5Nzg1NjQ@.jpg,Helge 60th birthday party unpleasant family truths
0270288,Confessions of a Dangerous Mind (2002),0163863 0005377 0842171 0000106 1286870 0148418 1288403 0086396 1684740 0355711,biography comedy crime drama romance thriller,113,us de ca,en es,2002,0000123,7.0,90246,0022594 0034487 0013349 0140758 0360937,https://m.media-amazon.com/images/M/MV5BYmFiMWVmMzUtZTUwMC00ZTVjLTgxMGItODEyNjFkMzNhN2ZhXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,adaptation cult memoir game show impresario Chuck Barris Sam Rockwell C.I.A hitman
5478478,Hostiles (2017),0791864 0683253 4768271 4767842 0585651 4980610 0000288 0168262 3718007 0382632,drama western,134,us,en chy fr,2017,0178376,7.2,90247,0307345 0353060,https://m.media-amazon.com/images/M/MV5BNjFhZjM4ZDYtMGRjYi00Yzc2LWExYmEtMDQ3NzA4ODU4YTljXkEyXkFqcGdeQXVyNjkwMzU3NDI@.jpg,legendary Army Captain Cheyenne chief family dangerous territory
1034331,Righteous Kill (2008),0000134 0000199 1265067 0001303 0000491 0005531 0001133 1927763 1029241 0742165,crime mystery thriller,101,us,en es ru,2008,0000816,6.0,90244,0002572 0017712 0209305 0149734 0088618 0180061 0002572 0219235,https://m.media-amazon.com/images/M/MV5BMTYwMjg3MjY3OV5BMl5BanBnXkFtZTcwNTc4MDU3MQ@@.jpg,veteran New York City case serial executions criminals justice
1294226,The Last Song (2010),1415323 0001427 1544100 2955013 1870250 0000593 1731478 3361199 0894690 0780678,drama music romance,108,us,en,2010,1455688,6.0,90243,0049348 0163665 0307094,https://m.media-amazon.com/images/M/MV5BMjA5NjM5MDA0M15BMl5BanBnXkFtZTcwMjg2NzQwMw@@.jpg,rebellious girl Southern beach town summer father mutual love music estranged duo learn
0099582,Flatliners (1990),0000662 0000210 0000102 0000287 0001624 0779451 0749017 0610161 0250643 0715525,drama horror sci-fi thriller,115,us,en,1990,0001708,6.5,90174,0050868 0014288,https://m.media-amazon.com/images/M/MV5BMTQ0ZTY1MDctMGUyZS00ZjQ0LWFkMWItYjIwNTQ4NzM2MWY5XkEyXkFqcGdeQXVyMTI1Mzg0ODA5.jpg,medical students experiment near death experiences dark consequences past tragedies lives
0356634,Garfield (2004),0005227 0001349 0864997 0000195 0036439 0492924 1024074 0469411 0317547 1488042,animation adventure comedy family fantasy,80,us,en,2004,0382072,5.0,90161,0000756 0022730 0179259,https://m.media-amazon.com/images/M/MV5BMTIzMTc1OTUxOV5BMl5BanBnXkFtZTYwNTMxODc3.jpg,Jon Arbuckle second pet dog Odie Odie Jon cat Garfield canine
0245674,Thir13en Ghosts (2001),0001724 0001110 0000498 0002436 0730809 0100068 0226497 0000719 0365755 0750474,fantasy horror,91,ca us,en,2001,0065284,5.6,90138,0002663 0050868 0050870 0015854,https://m.media-amazon.com/images/M/MV5BODRjN2RkMTEtZGIzMi00ZGQ1LWE2ZDMtNWY4MGQ4Njg4OWEwXkEyXkFqcGdeQXVyMzQyMDgzOTU@.jpg,Cyrus Kriticos rich collector unique things dies house fortune prized collection ghosts
0914863,Unthinkable (2010),0000168 0005251 0790688 0740535 1404425 0233027 0004743 0488095 0746125 0367176,crime drama thriller,97,us,en ru uk,2010,0429963,7.0,90117,0250136 0015447 0172962 0026094 0267308,https://m.media-amazon.com/images/M/MV5BMTg4MTc3OTI4Nl5BMl5BanBnXkFtZTgwNDQyNjcxMTE@.jpg,psychological thriller black-ops interrogator F.B.I Agent suspect terrorist location nuclear weapons U.S
6924650,Midway (2019),4534098 0933940 0000437 1812656 0601553 3312554 0000598 0001173 5277107 2679917,action drama history war,138,us ca cn hk,en ja cmn,2019,0000386,6.7,89974,0046206 0050111 0452101 0591423 0708427 0690042 0447728 0051618 0614254 0026937,https://m.media-amazon.com/images/M/MV5BYzA5Y2Q2YjktZDYwMi00NTdmLThlMjctMmY5NDgwOWRhZDUxXkEyXkFqcGdeQXVyODE5NzE3OTE@.jpg,story Battle Midway leaders sailors
2205697,Stuck in Love. (2012),0001427 0000124 2934314 1822659 0068338 0503567 1882929 0329517 0000175 1566033,comedy drama romance,97,us,en,2012,1837748,7.2,89934,0242459 0379354 0332559 0376623,https://m.media-amazon.com/images/M/MV5BMTU1NzI5MDU3OV5BMl5BanBnXkFtZTcwNTE0NDMzOQ@@.jpg,acclaimed writer ex-wife teenaged children terms complexities love forms course tumultuous year
2132285,The Bling Ring (2013),4583512 3441152 0914612 4903197 3920288 4939435 0005182 3163793 0569962 0250368,biography crime drama,90,us gb fr de jp,en,2013,0001068,5.6,89737,0020958 0251858 0154622 0106142 0047476 0115739 0032110,https://m.media-amazon.com/images/M/MV5BMTQzMTgwMzQxN15BMl5BanBnXkFtZTcwOTcwNTY0OQ@@.jpg,actual events group fame-obsessed teenagers internet celebrities whereabouts order homes
1135985,Sex Drive (2008),0958430 1468739 0241173 0005188 0001293 1445490 2197298 1668208 1171196 1035889,comedy romance,109,us,en,2008,1890845,6.5,89722,0046206 0142434 0245613,https://m.media-amazon.com/images/M/MV5BMjE0MTcyMzg5M15BMl5BanBnXkFtZTcwMDUyOTA4MQ@@.jpg,high-school senior drives cross-country best friends babe online
2370248,Short Term 12 (2013),0488953 0302330 3715867 1785339 5362817 3172776 5187122 3147751 0877555 3239803,drama,96,us,en es,2013,2308774,7.9,89685,0409060 0133934,https://m.media-amazon.com/images/M/MV5BNzQ1MjQzMzM3OF5BMl5BanBnXkFtZTcwMzg3NzQ3OQ@@.jpg,20-something supervising staff member residential treatment facility troubled waters world co-worker longtime boyfriend
0095631,Midnight Run (1988),0000134 0001301 0001433 0039226 0001199 0001592 0286561 0592188 0444955 0680881,action comedy crime thriller,126,us,en,1988,0000976,7.5,89690,0005073 0045196,https://m.media-amazon.com/images/M/MV5BZGIwM2JhNmQtYzQ5ZC00NzdkLTgwZjItMDRiN2QxM2ViMzk0XkEyXkFqcGdeQXVyNTIzOTk5ODM@.jpg,bounty hunter former Mafia accountant rival bounty hunter F.B.I. old mob boss bail
0383216,The Pink Panther (2006),0000188 0000177 0000606 0607865 0001089 0155693 0715953 0461498 0329534 0305488,adventure comedy crime mystery,93,cz us,en,2006,0506613,5.6,89672,0007143 0050868 0033486 0202317 0028556 0118469,https://m.media-amazon.com/images/M/MV5BNGI2MjVlNzEtZDg1ZS00MGU1LWFhNTQtNzMwZDViOWRkNzhkXkEyXkFqcGdeQXVyNTIzOTk5ODM@.jpg,Bumbling Inspector Clouseau murder famous soccer coach infamous Pink Panther diamond
1126591,Burlesque (2010),0000333 0004694 0199312 1544217 2584600 0001086 0001251 0068338 0001804 1872698,drama music musical romance,119,us,en uk,2010,0031078,6.4,89659,0010568 0033149,https://m.media-amazon.com/images/M/MV5BMjM1ZmI4NmUtMDJmMC00N2NkLTg1NGYtMDUyZDZlMmExNGNiXkEyXkFqcGdeQXVyMTkzODUwNzk@.jpg,small-town girl ventures Los Angeles place neo-burlesque club former dancer
3691740,The BFG (2016),0753314 6982717 0934362 1318596 0356017 1245863 0352778 0959963 0324134 1027678,adventure family fantasy,117,gb in us,en hi,2016,0000229,6.3,89630,0008970 0009119 0336601 0073388 0013175 0819670 0910118,https://m.media-amazon.com/images/M/MV5BNjAzOTUzNTY3Ml5BMl5BanBnXkFtZTgwMjYwNzE5ODE@.jpg,orphan little girl benevolent giant Giant Country man-eating giants human world
